                                                                                                                       
{'loss': 78.6359, 'grad_norm': 3.5429494380950928, 'learning_rate': 0.0005959287771529486, 'epoch': 12.81}
{'loss': 79.6875, 'grad_norm': 3.4858851432800293, 'learning_rate': 0.0005957330677845626, 'epoch': 12.86}
{'loss': 78.5124, 'grad_norm': 3.3046212196350098, 'learning_rate': 0.0005955327978464321, 'epoch': 12.92}
{'loss': 78.4239, 'grad_norm': 3.5436758995056152, 'learning_rate': 0.0005953279704269674, 'epoch': 12.97}
{'loss': 39.6107, 'grad_norm': 2.4147872924804688, 'learning_rate': 0.0005951185886848607, 'epoch': 13.0}
{'loss': 76.542, 'grad_norm': 3.7883834838867188, 'learning_rate': 0.0005949046558490375, 'epoch': 13.05}
{'loss': 76.7821, 'grad_norm': 3.5700089931488037, 'learning_rate': 0.0005946861752186066, 'epoch': 13.11}
{'loss': 76.9867, 'grad_norm': 3.4538216590881348, 'learning_rate': 0.0005944631501628097, 'epoch': 13.16}
{'loss': 76.777, 'grad_norm': 3.388272523880005, 'learning_rate': 0.0005942355841209691, 'epoch': 13.22}
{'loss': 77.3054, 'grad_norm': 3.296297788619995, 'learning_rate': 0.0005940034806024347, 'epoch': 13.27}
{'loss': 76.5868, 'grad_norm': 3.5500593185424805, 'learning_rate': 0.0005937668431865296, 'epoch': 13.32}
{'loss': 76.319, 'grad_norm': 3.3243298530578613, 'learning_rate': 0.0005935256755224959, 'epoch': 13.38}
{'loss': 76.6727, 'grad_norm': 3.7537620067596436, 'learning_rate': 0.0005932799813294371, 'epoch': 13.43}
{'loss': 77.0539, 'grad_norm': 3.5008466243743896, 'learning_rate': 0.0005930297643962617, 'epoch': 13.49}
{'loss': 77.5067, 'grad_norm': 3.404606580734253, 'learning_rate': 0.0005927750285816242, 'epoch': 13.54}
{'loss': 76.7399, 'grad_norm': 3.632828950881958, 'learning_rate': 0.0005925157778138661, 'epoch': 13.59}
{'loss': 77.3515, 'grad_norm': 3.4969165325164795, 'learning_rate': 0.0005922520160909548, 'epoch': 13.65}
{'loss': 77.1755, 'grad_norm': 3.303466320037842, 'learning_rate': 0.0005919837474804224, 'epoch': 13.7}
{'loss': 77.9193, 'grad_norm': 3.306154251098633, 'learning_rate': 0.000591710976119303, 'epoch': 13.76}
{'loss': 78.1326, 'grad_norm': 3.051997423171997, 'learning_rate': 0.0005914337062140681, 'epoch': 13.81}
{'loss': 77.5873, 'grad_norm': 3.3005099296569824, 'learning_rate': 0.0005911519420405627, 'epoch': 13.86}
{'loss': 77.9108, 'grad_norm': 3.3379788398742676, 'learning_rate': 0.000590865687943939, 'epoch': 13.92}
{'loss': 78.4055, 'grad_norm': 3.595993995666504, 'learning_rate': 0.0005905749483385893, 'epoch': 13.97}
{'loss': 38.9019, 'grad_norm': 2.486023426055908, 'learning_rate': 0.0005902797277080779, 'epoch': 14.0}
{'loss': 75.5772, 'grad_norm': 3.4603652954101562, 'learning_rate': 0.0005899800306050721, 'epoch': 14.05}
{'loss': 75.5762, 'grad_norm': 3.2495546340942383, 'learning_rate': 0.0005896758616512722, 'epoch': 14.11}
{'loss': 75.1273, 'grad_norm': 3.2102537155151367, 'learning_rate': 0.0005893672255373394, 'epoch': 14.16}
{'loss': 75.9108, 'grad_norm': 3.198068141937256, 'learning_rate': 0.0005890541270228245, 'epoch': 14.22}
{'loss': 75.6422, 'grad_norm': 3.6314327716827393, 'learning_rate': 0.000588736570936094, 'epoch': 14.27}
{'loss': 76.3097, 'grad_norm': 3.1912124156951904, 'learning_rate': 0.0005884145621742558, 'epoch': 14.32}
{'loss': 76.0535, 'grad_norm': 3.3383994102478027, 'learning_rate': 0.0005880881057030829, 'epoch': 14.38}
{'loss': 75.9897, 'grad_norm': 3.3961846828460693, 'learning_rate': 0.0005877572065569382, 'epoch': 14.43}
{'loss': 76.0605, 'grad_norm': 3.3518600463867188, 'learning_rate': 0.0005874218698386957, 'epoch': 14.49}
{'loss': 76.2484, 'grad_norm': 3.5716400146484375, 'learning_rate': 0.0005870821007196626, 'epoch': 14.54}
{'loss': 76.3157, 'grad_norm': 3.4362990856170654, 'learning_rate': 0.0005867379044394989, 'epoch': 14.59}
{'loss': 76.0302, 'grad_norm': 3.711257219314575, 'learning_rate': 0.0005863892863061372, 'epoch': 14.65}
{'loss': 77.1581, 'grad_norm': 3.3301069736480713, 'learning_rate': 0.0005860362516957003, 'epoch': 14.7}
{'loss': 77.3377, 'grad_norm': 4.154036045074463, 'learning_rate': 0.0005856788060524186, 'epoch': 14.76}
{'loss': 76.8519, 'grad_norm': 3.7503364086151123, 'learning_rate': 0.0005853169548885461, 'epoch': 14.81}
{'loss': 76.8209, 'grad_norm': 4.415035724639893, 'learning_rate': 0.0005849507037842752, 'epoch': 14.86}
{'loss': 77.5756, 'grad_norm': 3.80802583694458, 'learning_rate': 0.0005845800583876513, 'epoch': 14.92}
{'loss': 77.0672, 'grad_norm': 3.7977514266967773, 'learning_rate': 0.0005842050244144848, 'epoch': 14.97}
{'loss': 38.372, 'grad_norm': 2.461989402770996, 'learning_rate': 0.0005838256076482636, 'epoch': 15.0}
{'loss': 74.9767, 'grad_norm': 3.67653489112854, 'learning_rate': 0.0005834418139400634, 'epoch': 15.05}
{'loss': 74.6027, 'grad_norm': 3.498880386352539, 'learning_rate': 0.000583053649208458, 'epoch': 15.11}
{'loss': 74.4942, 'grad_norm': 3.569392681121826, 'learning_rate': 0.0005826611194394279, 'epoch': 15.16}
{'loss': 74.0345, 'grad_norm': 3.748046398162842, 'learning_rate': 0.0005822642306862676, 'epoch': 15.22}
{'loss': 74.8445, 'grad_norm': 3.176349639892578, 'learning_rate': 0.0005818629890694927, 'epoch': 15.27}
{'loss': 74.2933, 'grad_norm': 3.6277716159820557, 'learning_rate': 0.0005814574007767452, 'epoch': 15.32}
{'loss': 74.7458, 'grad_norm': 3.1666653156280518, 'learning_rate': 0.0005810474720626984, 'epoch': 15.38}
{'loss': 75.3145, 'grad_norm': 3.5119683742523193, 'learning_rate': 0.0005806332092489602, 'epoch': 15.43}
{'loss': 75.1168, 'grad_norm': 3.2641897201538086, 'learning_rate': 0.0005802146187239755, 'epoch': 15.49}
{'loss': 75.711, 'grad_norm': 3.3996846675872803, 'learning_rate': 0.0005797917069429282, 'epoch': 15.54}
{'loss': 76.0554, 'grad_norm': 3.170625686645508, 'learning_rate': 0.000579364480427641, 'epoch': 15.59}
{'loss': 76.0546, 'grad_norm': 3.234412431716919, 'learning_rate': 0.0005789329457664753, 'epoch': 15.65}
{'loss': 75.3612, 'grad_norm': 3.157094955444336, 'learning_rate': 0.0005784971096142296, 'epoch': 15.7}
{'loss': 75.8747, 'grad_norm': 3.186174154281616, 'learning_rate': 0.0005780569786920361, 'epoch': 15.76}
{'loss': 75.9663, 'grad_norm': 3.127525568008423, 'learning_rate': 0.0005776125597872586, 'epoch': 15.81}
{'loss': 76.6146, 'grad_norm': 3.1563560962677, 'learning_rate': 0.000577163859753386, 'epoch': 15.86}
{'loss': 76.3177, 'grad_norm': 3.2025539875030518, 'learning_rate': 0.000576710885509928, 'epoch': 15.92}
{'loss': 76.2589, 'grad_norm': 2.975785255432129, 'learning_rate': 0.0005762536440423079, 'epoch': 15.97}
{'loss': 37.9903, 'grad_norm': 2.3205995559692383, 'learning_rate': 0.0005757921424017546, 'epoch': 16.0}
{'loss': 73.5939, 'grad_norm': 3.353177547454834, 'learning_rate': 0.0005753263877051943, 'epoch': 16.05}
{'loss': 74.0211, 'grad_norm': 3.171452760696411, 'learning_rate': 0.0005748563871351408, 'epoch': 16.11}
{'loss': 74.0604, 'grad_norm': 2.972241163253784, 'learning_rate': 0.000574382147939584, 'epoch': 16.16}
{'loss': 74.3623, 'grad_norm': 3.164870262145996, 'learning_rate': 0.0005739036774318792, 'epoch': 16.22}
{'loss': 74.3336, 'grad_norm': 3.215130567550659, 'learning_rate': 0.0005734209829906335, 'epoch': 16.27}
{'loss': 75.0927, 'grad_norm': 3.2186295986175537, 'learning_rate': 0.0005729340720595922, 'epoch': 16.32}
{'loss': 74.4074, 'grad_norm': 3.264288902282715, 'learning_rate': 0.0005724429521475244, 'epoch': 16.38}
{'loss': 74.6993, 'grad_norm': 3.1810531616210938, 'learning_rate': 0.0005719476308281064, 'epoch': 16.43}
{'loss': 74.7781, 'grad_norm': 3.1045260429382324, 'learning_rate': 0.0005714481157398059, 'epoch': 16.49}
{'loss': 75.4287, 'grad_norm': 3.185304880142212, 'learning_rate': 0.0005709444145857633, 'epoch': 16.54}
{'loss': 74.6536, 'grad_norm': 3.24330735206604, 'learning_rate': 0.0005704365351336736, 'epoch': 16.59}
{'loss': 75.3496, 'grad_norm': 3.337325096130371, 'learning_rate': 0.0005699244852156664, 'epoch': 16.65}
{'loss': 75.2504, 'grad_norm': 3.2104036808013916, 'learning_rate': 0.0005694082727281846, 'epoch': 16.7}
{'loss': 74.9627, 'grad_norm': 3.1509625911712646, 'learning_rate': 0.0005688879056318636, 'epoch': 16.76}
{'loss': 75.1253, 'grad_norm': 3.1143054962158203, 'learning_rate': 0.0005683633919514074, 'epoch': 16.81}
{'loss': 75.266, 'grad_norm': 3.205200672149658, 'learning_rate': 0.0005678347397754662, 'epoch': 16.86}
{'loss': 75.3814, 'grad_norm': 3.176919460296631, 'learning_rate': 0.0005673019572565103, 'epoch': 16.92}
{'loss': 75.7873, 'grad_norm': 3.0585672855377197, 'learning_rate': 0.0005667650526107053, 'epoch': 16.97}
{'loss': 37.4843, 'grad_norm': 2.261273145675659, 'learning_rate': 0.0005662240341177849, 'epoch': 17.0}
{'loss': 73.2337, 'grad_norm': 3.2877371311187744, 'learning_rate': 0.0005656789101209236, 'epoch': 17.05}
{'loss': 73.0954, 'grad_norm': 3.0580263137817383, 'learning_rate': 0.0005651296890266081, 'epoch': 17.11}
{'loss': 72.5805, 'grad_norm': 3.068885087966919, 'learning_rate': 0.0005645763793045064, 'epoch': 17.16}
{'loss': 74.0363, 'grad_norm': 3.4927473068237305, 'learning_rate': 0.0005640189894873396, 'epoch': 17.22}
{'loss': 73.2866, 'grad_norm': 3.1276087760925293, 'learning_rate': 0.0005634575281707477, 'epoch': 17.27}
{'loss': 73.8602, 'grad_norm': 3.1170825958251953, 'learning_rate': 0.000562892004013159, 'epoch': 17.32}
{'loss': 73.9672, 'grad_norm': 3.1287553310394287, 'learning_rate': 0.0005623224257356557, 'epoch': 17.38}
{'loss': 74.2106, 'grad_norm': 3.11917781829834, 'learning_rate': 0.0005617488021218392, 'epoch': 17.43}
{'loss': 73.6513, 'grad_norm': 3.042463541030884, 'learning_rate': 0.0005611711420176952, 'epoch': 17.49}
{'loss': 74.3558, 'grad_norm': 2.9897923469543457, 'learning_rate': 0.0005605894543314573, 'epoch': 17.54}
{'loss': 74.4714, 'grad_norm': 3.137101650238037, 'learning_rate': 0.0005600037480334691, 'epoch': 17.59}
{'loss': 74.5874, 'grad_norm': 3.178173065185547, 'learning_rate': 0.0005594140321560464, 'epoch': 17.65}
{'loss': 75.0724, 'grad_norm': 3.3267364501953125, 'learning_rate': 0.0005588203157933375, 'epoch': 17.7}
{'loss': 74.9756, 'grad_norm': 3.048609495162964, 'learning_rate': 0.000558222608101183, 'epoch': 17.76}
{'loss': 75.3999, 'grad_norm': 3.165698766708374, 'learning_rate': 0.0005576209182969751, 'epoch': 17.81}
{'loss': 74.7338, 'grad_norm': 2.9749035835266113, 'learning_rate': 0.0005570152556595148, 'epoch': 17.86}
{'loss': 75.1786, 'grad_norm': 3.1145567893981934, 'learning_rate': 0.0005564056295288693, 'epoch': 17.92}
{'loss': 74.9057, 'grad_norm': 3.083528757095337, 'learning_rate': 0.0005557920493062276, 'epoch': 17.97}
{'loss': 37.4349, 'grad_norm': 2.325660467147827, 'learning_rate': 0.0005551745244537558, 'epoch': 18.0}
{'loss': 72.1588, 'grad_norm': 3.0368525981903076, 'learning_rate': 0.0005545530644944511, 'epoch': 18.05}
{'loss': 72.0823, 'grad_norm': 2.9363744258880615, 'learning_rate': 0.0005539276790119947, 'epoch': 18.11}
{'loss': 72.8587, 'grad_norm': 2.9987597465515137, 'learning_rate': 0.0005532983776506045, 'epoch': 18.16}
{'loss': 72.4902, 'grad_norm': 2.8602917194366455, 'learning_rate': 0.0005526651701148859, 'epoch': 18.22}
{'loss': 73.3985, 'grad_norm': 3.0607242584228516, 'learning_rate': 0.0005520280661696825, 'epoch': 18.27}
{'loss': 73.5083, 'grad_norm': 2.8955554962158203, 'learning_rate': 0.0005513870756399253, 'epoch': 18.32}
{'loss': 73.1401, 'grad_norm': 2.900956869125366, 'learning_rate': 0.000550742208410481, 'epoch': 18.38}
{'loss': 73.7516, 'grad_norm': 3.1605687141418457, 'learning_rate': 0.0005500934744260003, 'epoch': 18.43}
{'loss': 73.7225, 'grad_norm': 2.9626119136810303, 'learning_rate': 0.0005494408836907636, 'epoch': 18.49}
{'loss': 73.7541, 'grad_norm': 3.0047175884246826, 'learning_rate': 0.0005487844462685272, 'epoch': 18.54}
{'loss': 74.1031, 'grad_norm': 3.033051013946533, 'learning_rate': 0.0005481241722823685, 'epoch': 18.59}
{'loss': 73.9581, 'grad_norm': 3.0800602436065674, 'learning_rate': 0.000547460071914529, 'epoch': 18.65}
{'loss': 74.2436, 'grad_norm': 3.031243324279785, 'learning_rate': 0.0005467921554062579, 'epoch': 18.7}
{'loss': 73.9717, 'grad_norm': 3.0217249393463135, 'learning_rate': 0.0005461204330576541, 'epoch': 18.76}
{'loss': 74.8971, 'grad_norm': 3.376915216445923, 'learning_rate': 0.000545444915227507, 'epoch': 18.81}
{'loss': 74.8013, 'grad_norm': 3.0565545558929443, 'learning_rate': 0.0005447656123331373, 'epoch': 18.86}
{'loss': 74.3862, 'grad_norm': 3.3985068798065186, 'learning_rate': 0.0005440825348502361, 'epoch': 18.92}
{'loss': 74.875, 'grad_norm': 2.913553476333618, 'learning_rate': 0.0005433956933127029, 'epoch': 18.97}
{'loss': 37.3814, 'grad_norm': 2.266756772994995, 'learning_rate': 0.0005427050983124842, 'epoch': 19.0}
{'loss': 72.1297, 'grad_norm': 3.3865699768066406, 'learning_rate': 0.0005420107604994089, 'epoch': 19.05}
{'loss': 72.4193, 'grad_norm': 3.1363258361816406, 'learning_rate': 0.0005413126905810253, 'epoch': 19.11}
{'loss': 71.4087, 'grad_norm': 3.0531413555145264, 'learning_rate': 0.000540610899322435, 'epoch': 19.16}
{'loss': 72.5377, 'grad_norm': 3.1782591342926025, 'learning_rate': 0.0005399053975461271, 'epoch': 19.22}
{'loss': 71.983, 'grad_norm': 2.8605430126190186, 'learning_rate': 0.0005391961961318121, 'epoch': 19.27}
{'loss': 73.3329, 'grad_norm': 3.391584634780884, 'learning_rate': 0.000538483306016253, 'epoch': 19.32}
{'loss': 72.8144, 'grad_norm': 3.0979504585266113, 'learning_rate': 0.0005377667381930972, 'epoch': 19.38}
{'loss': 72.5058, 'grad_norm': 3.0517375469207764, 'learning_rate': 0.0005370465037127071, 'epoch': 19.43}
{'loss': 72.7724, 'grad_norm': 3.0307388305664062, 'learning_rate': 0.0005363226136819892, 'epoch': 19.49}
{'loss': 73.2555, 'grad_norm': 3.07389497756958, 'learning_rate': 0.0005355950792642234, 'epoch': 19.54}
{'loss': 73.6094, 'grad_norm': 3.088879346847534, 'learning_rate': 0.0005348639116788905, 'epoch': 19.59}
{'loss': 73.6381, 'grad_norm': 2.8196568489074707, 'learning_rate': 0.0005341291222014989, 'epoch': 19.65}
{'loss': 72.8416, 'grad_norm': 3.019819974899292, 'learning_rate': 0.0005333907221634116, 'epoch': 19.7}
{'loss': 73.6564, 'grad_norm': 3.0545895099639893, 'learning_rate': 0.0005326487229516702, 'epoch': 19.76}
{'loss': 74.161, 'grad_norm': 3.135700225830078, 'learning_rate': 0.000531903136008821, 'epoch': 19.81}
{'loss': 73.9573, 'grad_norm': 2.8739969730377197, 'learning_rate': 0.0005311539728327367, 'epoch': 19.86}
{'loss': 74.4652, 'grad_norm': 3.2241976261138916, 'learning_rate': 0.0005304012449764403, 'epoch': 19.92}
{'loss': 74.1547, 'grad_norm': 2.9070098400115967, 'learning_rate': 0.0005296449640479265, 'epoch': 19.97}
{'loss': 37.172, 'grad_norm': 2.1356170177459717, 'learning_rate': 0.0005288851417099826, 'epoch': 20.0}
{'loss': 71.7516, 'grad_norm': 3.0020413398742676, 'learning_rate': 0.0005281217896800093, 'epoch': 20.05}
{'loss': 72.0351, 'grad_norm': 2.9746222496032715, 'learning_rate': 0.000527354919729839, 'epoch': 20.11}
{'loss': 71.6752, 'grad_norm': 2.792957305908203, 'learning_rate': 0.0005265845436855551, 'epoch': 20.16}
{'loss': 72.1083, 'grad_norm': 3.070115804672241, 'learning_rate': 0.0005258106734273091, 'epoch': 20.22}
{'loss': 71.9802, 'grad_norm': 3.083695650100708, 'learning_rate': 0.0005250333208891378, 'epoch': 20.27}
{'loss': 71.9811, 'grad_norm': 3.050593137741089, 'learning_rate': 0.000524252498058779, 'epoch': 20.32}
{'loss': 71.5393, 'grad_norm': 3.090088129043579, 'learning_rate': 0.0005234682169774866, 'epoch': 20.38}
{'loss': 73.1632, 'grad_norm': 2.9538793563842773, 'learning_rate': 0.000522680489739845, 'epoch': 20.43}
{'loss': 72.1687, 'grad_norm': 3.192445755004883, 'learning_rate': 0.0005218893284935829, 'epoch': 20.49}
{'loss': 72.4531, 'grad_norm': 2.8178975582122803, 'learning_rate': 0.0005210947454393852, 'epoch': 20.54}
{'loss': 73.9511, 'grad_norm': 3.219154119491577, 'learning_rate': 0.0005202967528307056, 'epoch': 20.59}
{'loss': 72.9658, 'grad_norm': 3.237916946411133, 'learning_rate': 0.0005194953629735774, 'epoch': 20.65}
{'loss': 73.0255, 'grad_norm': 2.8003058433532715, 'learning_rate': 0.0005186905882264234, 'epoch': 20.7}
{'loss': 73.0173, 'grad_norm': 2.946535587310791, 'learning_rate': 0.000517882440999866, 'epoch': 20.76}
{'loss': 73.3531, 'grad_norm': 3.298511028289795, 'learning_rate': 0.0005170709337565348, 'epoch': 20.81}
{'loss': 73.6314, 'grad_norm': 2.96948504447937, 'learning_rate': 0.0005162560790108756, 'epoch': 20.86}
{'loss': 73.614, 'grad_norm': 3.0011303424835205, 'learning_rate': 0.0005154378893289566, 'epoch': 20.92}
{'loss': 74.0229, 'grad_norm': 3.0585267543792725, 'learning_rate': 0.0005146163773282748, 'epoch': 20.97}
{'loss': 36.6546, 'grad_norm': 2.155161142349243, 'learning_rate': 0.0005137915556775616, 'epoch': 21.0}
{'loss': 70.8085, 'grad_norm': 2.7382001876831055, 'learning_rate': 0.0005129634370965871, 'epoch': 21.05}
{'loss': 71.7175, 'grad_norm': 3.1143462657928467, 'learning_rate': 0.0005121320343559641, 'epoch': 21.11}
{'loss': 71.39, 'grad_norm': 2.7657630443573, 'learning_rate': 0.0005112973602769519, 'epoch': 21.16}
{'loss': 71.1215, 'grad_norm': 3.17707896232605, 'learning_rate': 0.0005104594277312567, 'epoch': 21.22}
{'loss': 71.5524, 'grad_norm': 2.7902023792266846, 'learning_rate': 0.0005096182496408352, 'epoch': 21.27}
{'loss': 71.6704, 'grad_norm': 2.8852803707122803, 'learning_rate': 0.0005087738389776942, 'epoch': 21.32}
{'loss': 71.4343, 'grad_norm': 3.0206692218780518, 'learning_rate': 0.0005079262087636907, 'epoch': 21.38}
{'loss': 72.5692, 'grad_norm': 2.946941375732422, 'learning_rate': 0.0005070753720703311, 'epoch': 21.43}
{'loss': 72.8988, 'grad_norm': 2.966953754425049, 'learning_rate': 0.0005062213420185698, 'epoch': 21.49}
{'loss': 72.9427, 'grad_norm': 3.022698163986206, 'learning_rate': 0.0005053641317786066, 'epoch': 21.54}
{'loss': 72.8409, 'grad_norm': 2.895583152770996, 'learning_rate': 0.0005045037545696839, 'epoch': 21.59}
{'loss': 72.8251, 'grad_norm': 3.1658639907836914, 'learning_rate': 0.0005036402236598826, 'epoch': 21.65}
{'loss': 72.9876, 'grad_norm': 3.095395088195801, 'learning_rate': 0.0005027735523659174, 'epoch': 21.7}
{'loss': 72.7656, 'grad_norm': 2.9662587642669678, 'learning_rate': 0.0005019037540529319, 'epoch': 21.76}
{'loss': 73.2442, 'grad_norm': 2.923936605453491, 'learning_rate': 0.0005010308421342923, 'epoch': 21.81}
{'loss': 72.7167, 'grad_norm': 2.9464569091796875, 'learning_rate': 0.0005001548300713798, 'epoch': 21.86}
{'loss': 73.0777, 'grad_norm': 2.9698903560638428, 'learning_rate': 0.0004992757313733845, 'epoch': 21.92}
{'loss': 72.9079, 'grad_norm': 2.9229698181152344, 'learning_rate': 0.0004983935595970955, 'epoch': 21.97}
{'loss': 36.5737, 'grad_norm': 2.3177731037139893, 'learning_rate': 0.0004975083283466932, 'epoch': 22.0}
{'loss': 70.923, 'grad_norm': 2.8973793983459473, 'learning_rate': 0.0004966200512735381, 'epoch': 22.05}
{'loss': 71.2055, 'grad_norm': 3.3446528911590576, 'learning_rate': 0.000495728742075962, 'epoch': 22.11}
{'loss': 71.1712, 'grad_norm': 3.1015114784240723, 'learning_rate': 0.000494834414499055, 'epoch': 22.16}
{'loss': 71.4887, 'grad_norm': 3.078228712081909, 'learning_rate': 0.000493937082334455, 'epoch': 22.22}
{'loss': 71.4062, 'grad_norm': 3.069788694381714, 'learning_rate': 0.0004930367594201336, 'epoch': 22.27}
{'loss': 70.8292, 'grad_norm': 3.1257236003875732, 'learning_rate': 0.0004921334596401843, 'epoch': 22.32}
{'loss': 71.302, 'grad_norm': 3.2668521404266357, 'learning_rate': 0.0004912271969246068, 'epoch': 22.38}
{'loss': 71.428, 'grad_norm': 2.9040069580078125, 'learning_rate': 0.0004903179852490936, 'epoch': 22.43}
{'loss': 71.5456, 'grad_norm': 2.898946523666382, 'learning_rate': 0.0004894058386348133, 'epoch': 22.49}
{'loss': 71.8855, 'grad_norm': 2.8023974895477295, 'learning_rate': 0.0004884907711481951, 'epoch': 22.54}
{'loss': 72.7042, 'grad_norm': 2.832996129989624, 'learning_rate': 0.00048757279690071157, 'epoch': 22.59}
{'loss': 72.2594, 'grad_norm': 2.9040725231170654, 'learning_rate': 0.0004866519300486612, 'epoch': 22.65}
{'loss': 72.5142, 'grad_norm': 3.0205318927764893, 'learning_rate': 0.0004857281847929502, 'epoch': 22.7}
{'loss': 72.8261, 'grad_norm': 3.0051050186157227, 'learning_rate': 0.00048480157537887295, 'epoch': 22.76}
{'loss': 72.4913, 'grad_norm': 3.1843671798706055, 'learning_rate': 0.00048387211609589293, 'epoch': 22.81}
{'loss': 72.8935, 'grad_norm': 3.093531370162964, 'learning_rate': 0.00048293982127742215, 'epoch': 22.86}
{'loss': 72.737, 'grad_norm': 2.847686290740967, 'learning_rate': 0.00048200470530059984, 'epoch': 22.92}
{'loss': 72.5665, 'grad_norm': 3.2422380447387695, 'learning_rate': 0.0004810667825860714, 'epoch': 22.97}
{'loss': 36.4755, 'grad_norm': 2.2197377681732178, 'learning_rate': 0.0004801260675977652, 'epoch': 23.0}
{'loss': 70.9053, 'grad_norm': 2.801431179046631, 'learning_rate': 0.0004791825748426701, 'epoch': 23.05}
{'loss': 70.0647, 'grad_norm': 2.848994493484497, 'learning_rate': 0.00047823631887061155, 'epoch': 23.11}
{'loss': 70.51, 'grad_norm': 2.820575475692749, 'learning_rate': 0.0004772873142740271, 'epoch': 23.16}
{'loss': 70.7049, 'grad_norm': 2.781852960586548, 'learning_rate': 0.0004763355756877419, 'epoch': 23.22}
{'loss': 71.1935, 'grad_norm': 2.8254475593566895, 'learning_rate': 0.00047538111778874207, 'epoch': 23.27}
{'loss': 71.4843, 'grad_norm': 2.9480440616607666, 'learning_rate': 0.0004744239552959492, 'epoch': 23.32}
{'loss': 71.0303, 'grad_norm': 2.8274142742156982, 'learning_rate': 0.0004734641029699929, 'epoch': 23.38}
{'loss': 71.6859, 'grad_norm': 2.8254010677337646, 'learning_rate': 0.00047250157561298356, 'epoch': 23.43}
{'loss': 71.3837, 'grad_norm': 2.9417083263397217, 'learning_rate': 0.0004715363880682836, 'epoch': 23.49}
{'loss': 71.4799, 'grad_norm': 2.8534774780273438, 'learning_rate': 0.0004705685552202792, 'epoch': 23.54}
{'loss': 71.7565, 'grad_norm': 2.9176275730133057, 'learning_rate': 0.0004695980919941498, 'epoch': 23.59}
{'loss': 72.4499, 'grad_norm': 3.019672393798828, 'learning_rate': 0.00046862501335563915, 'epoch': 23.65}
{'loss': 72.1913, 'grad_norm': 2.7902097702026367, 'learning_rate': 0.00046764933431082343, 'epoch': 23.7}
{'loss': 72.4433, 'grad_norm': 3.189108371734619, 'learning_rate': 0.0004666710699058806, 'epoch': 23.76}
{'loss': 72.3411, 'grad_norm': 3.079784631729126, 'learning_rate': 0.000465690235226858, 'epoch': 23.81}
{'loss': 72.2887, 'grad_norm': 2.799654483795166, 'learning_rate': 0.0004647068453994395, 'epoch': 23.86}
{'loss': 72.7339, 'grad_norm': 3.2475361824035645, 'learning_rate': 0.00046372091558871296, 'epoch': 23.92}
{'loss': 72.7307, 'grad_norm': 2.881849765777588, 'learning_rate': 0.00046273246099893557, 'epoch': 23.97}
{'loss': 36.4818, 'grad_norm': 2.1645383834838867, 'learning_rate': 0.0004617414968733001, 'epoch': 24.0}
{'loss': 70.3189, 'grad_norm': 2.928624153137207, 'learning_rate': 0.0004607480384936989, 'epoch': 24.05}
{'loss': 70.4666, 'grad_norm': 2.842135190963745, 'learning_rate': 0.00045975210118048956, 'epoch': 24.11}
{'loss': 70.0512, 'grad_norm': 3.094341993331909, 'learning_rate': 0.00045875370029225713, 'epoch': 24.16}
{'loss': 70.4299, 'grad_norm': 2.9396371841430664, 'learning_rate': 0.0004577528512255786, 'epoch': 24.22}
{'loss': 70.2223, 'grad_norm': 2.906604290008545, 'learning_rate': 0.0004567495694147846, 'epoch': 24.27}
{'loss': 70.857, 'grad_norm': 2.881326913833618, 'learning_rate': 0.00045574387033172183, 'epoch': 24.32}
{'loss': 70.9423, 'grad_norm': 3.2270517349243164, 'learning_rate': 0.00045473576948551416, 'epoch': 24.38}
{'loss': 71.465, 'grad_norm': 2.8029704093933105, 'learning_rate': 0.0004537252824223239, 'epoch': 24.43}
{'loss': 71.7175, 'grad_norm': 2.80452299118042, 'learning_rate': 0.00045271242472511133, 'epoch': 24.49}
{'loss': 71.7903, 'grad_norm': 3.000972032546997, 'learning_rate': 0.0004516972120133954, 'epoch': 24.54}
{'loss': 71.2939, 'grad_norm': 2.9719786643981934, 'learning_rate': 0.0004506796599430117, 'epoch': 24.59}
{'loss': 71.9011, 'grad_norm': 2.995120048522949, 'learning_rate': 0.00044965978420587215, 'epoch': 24.65}
{'loss': 71.4658, 'grad_norm': 2.7525556087493896, 'learning_rate': 0.00044863760052972224, 'epoch': 24.7}
{'loss': 71.678, 'grad_norm': 2.9044251441955566, 'learning_rate': 0.0004476131246778987, 'epoch': 24.76}
{'loss': 71.7641, 'grad_norm': 2.79228138923645, 'learning_rate': 0.0004465863724490865, 'epoch': 24.81}
{'loss': 72.086, 'grad_norm': 2.9725112915039062, 'learning_rate': 0.0004455573596770751, 'epoch': 24.86}
{'loss': 72.2492, 'grad_norm': 2.872492551803589, 'learning_rate': 0.0004445261022305145, 'epoch': 24.92}
{'loss': 72.7585, 'grad_norm': 2.9362990856170654, 'learning_rate': 0.0004434926160126703, 'epoch': 24.97}
{'loss': 35.8274, 'grad_norm': 2.196859121322632, 'learning_rate': 0.0004424569169611783, 'epoch': 25.0}
{'loss': 70.0315, 'grad_norm': 2.8980062007904053, 'learning_rate': 0.0004414190210477993, 'epoch': 25.05}
{'loss': 70.1036, 'grad_norm': 2.680807590484619, 'learning_rate': 0.000440378944278172, 'epoch': 25.11}
